student_id,name,institution,attendance_rate,assignment_submission_rate,lms_login_frequency,avg_session_time,grades,engagement_score,attendance_submission_ratio,attendance_lms_interaction,dropout_risk
KOL-2030054,Bina Chander,St. Xavier's College,81.89,35.61,0.0,31.0,65.16,38.81,2.24,0.0,1
KOL-2030055,Omkaar Halder,St. Xavier's College,100.0,75.61,4.5,45.7,51.17,69.92,1.31,451.5,0
KOL-2030056,Sara Gaba,St. Xavier's College,77.94,73.82,1.8,2.0,49.97,56.8,1.04,141.51,0
KOL-2030057,Panini Sandhu,St. Xavier's College,60.22,73.17,3.2,45.8,40.46,54.16,0.81,191.89,0
KOL-2030058,Ishani Karan,University of Calcutta,55.9,21.93,3.4,73.4,30.83,32.87,2.44,191.28,0
KOL-2030059,Anya Sami,University of Calcutta,87.55,100.0,2.3,19.2,36.67,71.14,0.87,199.15,0
KOL-2030060,Suhani Bajwa,Presidency University,50.92,54.62,0.0,57.1,83.17,37.12,0.92,0.0,1
KOL-2030061,Faris Ray,Presidency University,34.68,82.0,0.0,36.5,64.1,43.2,0.42,0.0,1
KOL-2030062,Daksha Savant,Jadavpur University,81.76,64.78,0.0,48.4,61.95,50.44,1.24,0.0,1
KOL-2030063,Hredhaan Bumb,St. Xavier's College,35.47,100.0,8.3,52.6,46.47,68.45,0.35,294.77,0
KOL-2030064,Naksh Basu,University of Calcutta,86.82,75.27,2.7,63.1,76.96,61.92,1.14,233.44,0
KOL-2030065,Deepa Sem,Presidency University,70.77,66.43,6.4,13.6,68.52,61.47,1.05,451.51,0
KOL-2030066,Raksha Talwar,Jadavpur University,99.4,79.9,1.6,37.0,42.92,65.19,1.23,158.17,0
KOL-2030067,Hiral Sandhu,Jadavpur University,100.0,84.49,9.4,38.8,75.27,84.04,1.17,944.83,0
KOL-2030068,Kabir Sanghvi,St. Xavier's College,69.87,66.99,7.3,51.2,44.89,63.33,1.03,507.83,0
KOL-2030069,Jasmit Bumb,St. Xavier's College,66.14,6.29,0.5,13.1,48.63,23.49,9.08,35.15,1
KOL-2030070,Netra Varghese,Jadavpur University,92.83,79.24,6.2,51.4,10.06,72.86,1.16,576.82,0
KOL-2030071,Gautami Chaudhary,St. Xavier's College,30.48,79.26,0.0,30.5,70.96,40.85,0.38,0.0,0
KOL-2030072,Xalak Shan,St. Xavier's College,91.16,79.19,5.3,52.5,52.82,70.45,1.14,486.13,0
KOL-2030073,Urvi Anne,Presidency University,70.22,64.65,1.6,3.9,53.26,50.46,1.07,115.72,0
KOL-2030074,Ojas Zachariah,Presidency University,53.79,88.86,0.0,30.7,83.33,51.68,0.6,0.0,1
KOL-2030075,Warhi Karan,Presidency University,96.76,48.46,6.7,8.4,54.48,62.86,1.96,652.64,0
KOL-2030076,Vritti Kadakia,University of Calcutta,57.33,54.87,2.3,10.4,77.13,44.02,1.03,130.33,0
KOL-2030077,Leena Nair,St. Xavier's College,74.43,69.59,4.2,37.3,53.89,59.15,1.05,311.98,0
KOL-2030078,Faqid Kari,Presidency University,86.74,65.51,2.4,32.0,68.35,57.45,1.3,211.23,0
KOL-2030079,Vedant Gola,Presidency University,39.79,83.47,7.9,2.0,56.38,62.35,0.47,316.1,0
KOL-2030080,Jagdish Contractor,Jadavpur University,79.47,54.97,3.5,24.7,74.4,53.42,1.42,281.69,0
KOL-2030081,Yagnesh Bath,Presidency University,75.08,69.5,6.0,28.5,94.02,63.19,1.07,450.76,0
KOL-2030082,Ayaan Mani,Jadavpur University,32.03,14.36,0.0,51.8,71.03,15.35,2.09,0.0,1
KOL-2030083,Omkaar Chhabra,St. Xavier's College,46.75,85.87,4.2,39.2,72.51,57.37,0.54,196.31,0
KOL-2030084,Yashvi Venkataraman,Jadavpur University,100.0,100.0,2.1,7.7,58.24,74.58,0.99,213.9,0
KOL-2030085,Rehaan Raman,Presidency University,93.44,32.28,5.0,2.0,68.73,51.66,2.81,467.14,0
KOL-2030086,Hiral Gill,University of Calcutta,100.0,21.71,8.8,2.0,33.46,57.54,4.4,879.71,1
KOL-2030087,Daksha Sule,University of Calcutta,75.51,32.14,0.0,40.1,69.04,35.51,2.28,0.0,1
KOL-2030088,Manan Nayak,St. Xavier's College,66.43,100.0,4.5,55.1,62.86,69.59,0.66,299.63,0
KOL-2030089,Alka Nagy,Presidency University,82.1,46.64,3.7,42.6,21.17,51.17,1.72,302.25,0
KOL-2030090,Jyoti Ramaswamy,St. Xavier's College,90.01,46.42,1.8,39.2,52.29,49.52,1.9,165.87,0
KOL-2030091,Radhika Parmer,Jadavpur University,68.88,70.56,1.5,39.8,82.1,52.19,0.96,106.31,0
KOL-2030092,Faris Chander,St. Xavier's College,90.14,63.56,6.6,38.2,59.33,66.54,1.4,592.26,0
KOL-2030093,Orinder Borde,University of Calcutta,96.7,71.61,5.7,25.8,91.42,69.81,1.33,548.75,0
KOL-2030094,Nathaniel Sahota,St. Xavier's College,71.71,61.57,7.4,19.8,24.34,62.04,1.15,532.28,0
KOL-2030095,Agastya Guha,Jadavpur University,96.18,100.0,3.6,36.1,70.39,76.62,0.95,348.6,0
KOL-2030096,Arin Chand,Presidency University,81.36,62.61,7.5,53.1,76.2,65.61,1.28,613.44,0
KOL-2030097,Isha Dass,St. Xavier's College,100.0,78.55,4.9,16.0,58.06,71.85,1.26,486.55,0
KOL-2030098,Netra Banik,Jadavpur University,52.67,56.82,3.4,36.4,24.75,45.86,0.91,180.12,0
KOL-2030099,Bachittar Naidu,University of Calcutta,61.7,64.42,7.6,86.3,73.57,60.61,0.94,470.36,0
KOL-2030100,Warinder Wagle,Presidency University,62.4,81.69,5.7,59.7,58.05,63.59,0.75,355.16,0
KOL-2030101,Udyati Khatri,St. Xavier's College,100.0,66.64,0.4,71.9,30.08,57.6,1.48,44.16,1
KOL-2030102,Chasmum Gopal,St. Xavier's College,86.93,90.5,5.4,2.4,58.82,73.95,0.95,473.67,0
KOL-2030103,Nachiket Rana,University of Calcutta,58.18,100.0,0.3,42.9,83.88,58.18,0.58,19.59,1
KOL-2030104,Oliver Garg,St. Xavier's College,97.3,80.78,5.5,44.2,72.27,73.3,1.19,535.44,0
KOL-2030105,Tanay Goel,University of Calcutta,41.36,91.71,8.1,41.3,49.03,66.38,0.45,333.6,0
KOL-2030106,Joshua Chopra,University of Calcutta,71.89,27.23,0.0,34.5,44.72,32.46,2.55,0.0,1
KOL-2030107,Henry Bail,Presidency University,66.5,48.01,0.0,13.7,43.68,39.15,1.36,0.0,0
KOL-2030108,Vivaan Lata,University of Calcutta,62.76,32.88,3.4,41.0,43.48,39.32,1.85,215.08,0
KOL-2030109,Aryan Chopra,University of Calcutta,40.05,33.86,3.6,52.2,77.35,33.28,1.15,144.33,1
KOL-2030110,Kashvi Lata,University of Calcutta,61.72,61.43,0.4,3.7,64.57,43.91,0.99,23.8,1
KOL-2030111,Watika Das,St. Xavier's College,97.11,24.05,5.7,9.9,43.59,50.97,3.88,553.76,1
KOL-2030112,Kamala Raval,University of Calcutta,55.13,50.56,1.2,79.6,47.65,39.24,1.07,63.81,1
KOL-2030113,Rishi Bhatia,University of Calcutta,65.56,71.2,1.8,30.0,67.88,52.11,0.91,121.18,0
KOL-2030114,Viraj Kapoor,University of Calcutta,93.97,98.19,6.1,36.7,0.19,80.59,0.95,575.32,0
KOL-2030115,Mitali Chaudhari,University of Calcutta,61.39,58.1,0.0,47.3,31.03,41.66,1.04,0.0,1
KOL-2030116,Gauri Iyer,St. Xavier's College,89.9,51.86,8.3,16.3,72.01,65.41,1.7,742.25,0
KOL-2030117,Chakradev Saraf,University of Calcutta,92.68,89.53,5.6,25.2,31.96,75.7,1.02,522.67,0
KOL-2030118,Eta Devi,Jadavpur University,94.43,68.64,0.0,6.9,85.06,55.78,1.36,0.0,1
KOL-2030119,Amara Dhaliwal,Jadavpur University,42.85,15.56,1.8,2.0,56.88,22.96,2.59,77.66,1
KOL-2030120,Ayush Bakshi,Jadavpur University,34.87,59.79,8.6,53.7,57.03,52.79,0.57,299.57,0
KOL-2030121,Charan Warrior,Presidency University,44.57,57.51,4.9,62.6,47.6,46.77,0.76,216.26,0
KOL-2030122,Yahvi Varkey,Jadavpur University,49.12,71.31,6.7,50.7,36.6,57.71,0.68,331.21,0
KOL-2030123,Caleb Hegde,Jadavpur University,55.1,93.31,3.4,2.0,55.6,61.22,0.58,189.29,0
KOL-2030124,Pushti Ramakrishnan,Presidency University,75.37,50.67,2.0,10.3,52.11,47.06,1.46,147.08,0
KOL-2030125,Kevin Mukhopadhyay,St. Xavier's College,91.34,39.77,4.4,36.4,78.91,52.8,2.24,404.46,0
KOL-2030126,Pavani Anand,St. Xavier's College,85.31,74.88,0.3,8.3,43.09,56.25,1.12,28.13,1
KOL-2030127,Pushti Rama,Presidency University,71.61,89.32,7.5,16.9,60.64,73.31,0.79,537.8,0
KOL-2030128,Chanchal Dube,St. Xavier's College,62.79,50.02,8.1,36.3,60.26,56.3,1.23,511.52,0
KOL-2030129,Jeevika Sundaram,Presidency University,84.85,36.86,5.6,47.1,51.75,52.18,2.24,474.52,0
KOL-2030130,Bhavani Yohannan,University of Calcutta,74.08,63.9,4.0,36.5,62.6,56.45,1.14,299.7,0
KOL-2030131,Chandani Barman,St. Xavier's College,45.71,60.74,4.9,37.4,79.08,48.57,0.74,225.25,0
KOL-2030132,Darpan Shenoy,Presidency University,50.85,60.33,2.9,34.9,59.94,45.63,0.83,147.99,0
KOL-2030133,Sudiksha Solanki,University of Calcutta,73.9,99.46,4.8,14.2,50.65,72.33,0.74,357.94,0
KOL-2030134,Baljiwan Purohit,University of Calcutta,34.49,27.32,4.0,58.8,86.14,29.92,1.22,139.24,1
KOL-2030135,Mitali Kamdar,Jadavpur University,93.34,67.02,0.0,34.8,47.62,54.81,1.37,0.0,1
KOL-2030136,Chaitanya Oommen,Presidency University,69.44,29.22,0.0,34.5,11.6,32.52,2.3,0.0,1
KOL-2030137,Manbir Dutta,Presidency University,75.08,35.4,7.5,64.8,39.67,52.71,2.06,561.54,0
KOL-2030138,Turvi Tak,Jadavpur University,91.88,64.96,0.0,31.4,42.94,53.55,1.39,0.0,1
KOL-2030139,Megha Thaman,St. Xavier's College,83.33,56.21,4.5,2.3,44.92,57.12,1.46,374.78,0
KOL-2030140,Diya Morar,Presidency University,71.18,91.04,4.8,67.9,20.02,68.08,0.77,342.51,0
KOL-2030141,Bahadurjit Soni,University of Calcutta,100.0,91.77,8.6,34.8,49.26,85.22,1.08,863.88,0
KOL-2030142,Veda Kanda,Presidency University,45.87,87.6,5.8,33.3,70.16,61.22,0.52,265.86,0
KOL-2030143,Chanchal Manne,Jadavpur University,91.17,91.68,0.3,41.8,26.62,64.6,0.98,24.56,1
KOL-2030144,Amruta Misra,Presidency University,83.29,28.22,2.5,35.2,64.68,41.72,2.85,211.77,1
KOL-2030145,Raksha Ramakrishnan,St. Xavier's College,44.21,63.49,0.0,29.2,51.17,38.66,0.69,0.0,1
KOL-2030146,Kamala Madan,Jadavpur University,57.69,22.78,2.7,58.3,85.23,32.25,2.43,156.8,1
KOL-2030147,Tamanna Lalla,Jadavpur University,100.0,31.49,2.6,34.4,58.29,48.1,3.08,257.05,0
KOL-2030148,Nathan Sama,University of Calcutta,100.0,34.7,1.5,76.1,47.68,47.1,2.8,150.26,0
KOL-2030149,Gunbir Sagar,Presidency University,92.76,78.62,4.7,58.5,42.14,69.29,1.17,433.31,0
KOL-2030150,Hemangini Dani,Jadavpur University,81.78,7.06,9.0,42.6,63.06,46.55,10.15,732.62,1
KOL-2030151,Arjun Dixit,St. Xavier's College,41.69,53.84,6.8,2.0,75.77,48.67,0.76,284.61,0
KOL-2030152,Bhavna Guha,St. Xavier's College,65.08,72.1,4.9,17.2,72.5,58.96,0.89,321.69,0
KOL-2030153,Vasana Mitra,St. Xavier's College,60.09,69.3,2.8,2.0,75.16,51.73,0.85,167.81,0
KOL-2030154,Faraj Sarma,University of Calcutta,68.51,69.28,4.1,64.2,58.93,56.99,0.97,278.81,0
KOL-2030155,Dalbir Vala,St. Xavier's College,68.77,82.16,8.9,38.4,75.64,72.52,0.83,610.49,0
KOL-2030156,Vasana Mand,University of Calcutta,99.86,54.21,7.6,41.2,82.34,67.99,1.81,761.67,0
KOL-2030157,Sara Sarkar,St. Xavier's College,76.06,77.15,4.9,42.4,56.82,64.17,0.97,372.21,0
KOL-2030158,Fariq Wable,Presidency University,100.0,78.37,2.0,28.1,81.13,65.62,1.26,199.34,0
KOL-2030159,Simon Balakrishnan,St. Xavier's College,37.4,25.56,0.0,2.5,36.38,21.44,1.41,0.0,1
KOL-2030160,Prisha Vala,St. Xavier's College,68.98,54.83,0.0,31.4,25.25,42.63,1.24,0.0,1
KOL-2030161,Irya Chhabra,University of Calcutta,100.0,83.59,3.3,52.5,49.57,70.43,1.18,326.57,0
KOL-2030162,Hemangini Dash,Presidency University,100.0,33.02,2.8,42.7,41.28,49.12,2.94,276.06,0
KOL-2030163,Vasana Dey,Presidency University,63.25,83.59,6.1,28.9,94.21,65.38,0.75,382.75,0
KOL-2030164,Jeremiah Rajan,University of Calcutta,99.68,97.9,10.2,39.4,44.23,90.91,1.01,1016.5,0
KOL-2030165,Nidra Sani,Presidency University,62.64,42.22,3.3,10.5,70.52,42.83,1.45,208.94,0
KOL-2030166,Hemang Bhargava,St. Xavier's College,63.68,92.1,6.2,35.4,63.42,69.19,0.68,393.7,0
KOL-2030167,Bhavini Srinivasan,St. Xavier's College,60.51,64.93,5.7,31.8,68.4,56.38,0.92,346.02,0
KOL-2030168,Fiyaz Mahal,Presidency University,56.71,44.44,2.0,67.2,74.52,39.12,1.25,114.68,0
KOL-2030169,Upadhriti Suresh,St. Xavier's College,79.62,54.06,1.6,2.0,79.44,48.97,1.45,128.33,0
KOL-2030170,Bahadurjit Batta,Presidency University,68.86,38.5,6.7,26.6,57.31,50.45,1.74,462.4,0
KOL-2030171,Rajata Divan,University of Calcutta,76.66,65.36,3.8,22.0,28.51,57.39,1.16,295.02,0
KOL-2030172,Aayush Chaudhari,University of Calcutta,85.81,56.44,1.7,2.0,25.61,51.91,1.49,143.81,0
KOL-2030173,Nidra Raju,University of Calcutta,89.54,49.4,5.4,19.9,72.78,58.2,1.78,483.65,0
KOL-2030174,Kamala Suri,Jadavpur University,42.9,57.47,10.4,79.7,69.73,58.18,0.73,446.96,0
KOL-2030175,Gaurav Chandra,St. Xavier's College,76.69,73.87,3.9,46.0,64.16,60.83,1.02,296.04,0
KOL-2030176,Fariq Ratti,University of Calcutta,43.7,52.12,6.8,34.2,66.01,48.53,0.82,297.12,0
KOL-2030177,Jeet Kant,Presidency University,46.69,58.32,0.4,7.8,84.11,38.24,0.79,19.67,1
KOL-2030178,Ria Baria,Presidency University,53.69,100.0,6.9,25.7,68.55,70.79,0.53,367.89,0
KOL-2030179,Harinakshi Kata,University of Calcutta,54.76,78.29,2.9,36.9,80.43,53.88,0.69,156.89,0
KOL-2030180,Chameli Mangal,University of Calcutta,57.9,78.61,0.1,46.3,62.97,48.93,0.73,3.04,1
KOL-2030181,Samaksh Vohra,University of Calcutta,63.46,100.0,0.8,59.3,39.37,60.85,0.63,53.65,1
KOL-2030182,Gopal Cheema,Presidency University,82.67,66.54,2.3,38.5,65.34,56.27,1.22,187.35,0
KOL-2030183,Amrita Kuruvilla,Jadavpur University,50.81,49.43,5.0,28.6,58.0,45.72,1.01,253.87,0
KOL-2030184,Jagdish Chaudhari,University of Calcutta,7.95,48.26,0.0,5.1,100.0,21.69,0.16,0.0,1
KOL-2030185,Gabriel Deshmukh,Presidency University,90.93,62.75,6.7,2.0,80.77,66.64,1.43,605.21,0
KOL-2030186,Vedika Choudhary,Presidency University,58.31,79.14,5.1,37.1,32.74,60.1,0.73,297.83,0
KOL-2030187,Aahana Amble,University of Calcutta,91.13,50.09,8.6,13.2,60.13,65.81,1.78,783.95,0
KOL-2030188,Balhaar Contractor,St. Xavier's College,55.01,94.51,10.9,39.3,49.46,77.69,0.58,600.22,0
KOL-2030189,Nathan Nanda,Presidency University,98.7,100.0,9.1,34.2,80.76,89.05,0.98,895.48,0
KOL-2030190,Vasatika Mahal,St. Xavier's College,50.57,96.48,9.7,9.5,39.21,74.59,0.52,491.49,0
KOL-2030191,Praneel Ganesan,St. Xavier's College,91.03,33.25,4.8,20.2,74.02,50.89,2.66,436.47,0
KOL-2030192,Naksh Basak,Jadavpur University,86.98,60.57,0.7,36.6,21.24,51.86,1.41,62.63,1
KOL-2030193,Qabil Doshi,Presidency University,77.42,15.39,0.0,2.0,86.54,29.38,4.72,0.0,1
KOL-2030194,Kevin Wali,Jadavpur University,58.29,91.46,2.6,41.7,60.52,59.61,0.63,150.64,0
KOL-2030195,Bishakha Wason,University of Calcutta,76.47,86.65,3.4,23.5,53.15,64.79,0.87,256.39,0
KOL-2030196,Hiral D’Alia,Jadavpur University,76.23,31.14,6.2,32.7,62.1,48.62,2.37,472.92,0
KOL-2030197,Charles Upadhyay,University of Calcutta,49.62,75.34,4.9,30.4,41.44,55.6,0.65,244.94,0
KOL-2030198,Gaurav Deshmukh,St. Xavier's College,85.48,68.18,0.3,21.8,58.79,53.46,1.24,21.71,1
KOL-2030199,Sanya Handa,Presidency University,35.16,49.21,2.6,32.9,33.97,35.79,0.7,91.1,0
KOL-2030200,Aarna Sankaran,Jadavpur University,63.17,35.95,3.6,21.5,69.91,41.02,1.71,226.6,0
KOL-2030201,Pavani Bhardwaj,Presidency University,71.98,42.37,1.9,42.4,64.69,42.61,1.66,136.82,0
KOL-2030202,Isha Nagi,St. Xavier's College,64.07,24.3,8.9,52.2,73.03,48.03,2.53,570.87,0
KOL-2030203,Brinda Nanda,St. Xavier's College,56.9,55.63,0.0,57.2,89.08,39.32,1.0,0.0,1
KOL-2030204,Vasudha Uppal,St. Xavier's College,46.99,68.29,8.6,28.7,48.66,59.9,0.68,405.52,0
KOL-2030205,Chandresh Dugal,St. Xavier's College,94.92,64.46,1.4,42.1,63.06,57.36,1.45,137.37,0
KOL-2030206,Tanmayi Maharaj,St. Xavier's College,65.22,100.0,3.5,75.5,71.28,67.14,0.65,230.38,0
KOL-2030207,Warinder Dhaliwal,St. Xavier's College,67.51,92.27,4.4,11.7,40.69,66.58,0.72,296.73,0
KOL-2030208,Ubika Gara,Jadavpur University,50.04,63.26,7.7,42.6,45.56,56.81,0.78,385.3,0
KOL-2030209,Amaira Tak,Presidency University,82.05,93.5,0.0,43.3,76.84,62.02,0.87,0.0,1
KOL-2030210,Nathan Agate,Jadavpur University,37.8,98.77,9.8,2.0,69.57,71.75,0.38,368.71,0
KOL-2030211,Kabir Varughese,St. Xavier's College,62.81,51.28,6.3,19.6,55.66,52.93,1.2,398.03,0
KOL-2030212,Ekta Lall,University of Calcutta,100.0,80.06,4.5,22.1,39.79,71.6,1.23,446.72,0
KOL-2030213,Fiyaz Dhawan,University of Calcutta,66.62,97.22,2.8,18.8,68.42,64.97,0.68,189.65,0
KOL-2030214,Varenya Arora,St. Xavier's College,43.48,100.0,1.8,58.2,76.84,56.91,0.43,78.5,1
KOL-2030215,Manya Lata,St. Xavier's College,47.95,56.56,1.0,78.2,56.0,39.09,0.83,46.52,1
KOL-2030216,Upkaar Devi,St. Xavier's College,81.3,72.39,4.1,65.9,43.5,62.22,1.11,336.67,0
KOL-2030217,Charita Kamdar,Presidency University,41.68,86.88,0.0,27.1,61.87,47.26,0.47,0.0,1
KOL-2030218,Gabriel Keer,Presidency University,66.0,26.16,0.5,47.5,60.59,31.43,2.43,35.9,1
KOL-2030219,Eshana Jain,Jadavpur University,99.13,30.84,2.7,22.4,72.3,47.94,3.11,271.08,0
KOL-2030220,Mason Oommen,Presidency University,67.62,13.36,7.0,29.6,62.31,40.69,4.71,475.21,1
KOL-2030221,Wakeeta Agrawal,St. Xavier's College,50.07,100.0,0.0,8.6,89.61,55.02,0.5,0.0,1
KOL-2030222,Frado Sachdev,Presidency University,62.84,99.9,5.6,40.8,64.51,70.74,0.62,349.64,0
KOL-2030223,Bina Zacharia,University of Calcutta,81.13,100.0,3.3,30.9,35.26,71.45,0.8,269.16,0
KOL-2030224,Ranbir Sridhar,University of Calcutta,100.0,92.57,2.1,35.8,34.07,71.52,1.07,209.72,0
KOL-2030225,Ikbal Narasimhan,St. Xavier's College,73.29,51.16,0.3,47.2,58.35,43.19,1.41,25.2,0
KOL-2030226,Ikbal Dash,Presidency University,24.35,49.04,0.0,2.0,82.58,26.92,0.49,0.0,1
KOL-2030227,Aarush Raju,Presidency University,64.16,59.72,0.0,45.3,57.39,43.18,1.06,1.13,1
KOL-2030228,Ayaan Sahota,Jadavpur University,56.63,30.63,2.6,29.0,51.35,34.77,1.79,146.01,0
KOL-2030229,Anay Manne,Jadavpur University,68.27,71.46,7.3,49.8,79.09,64.71,0.94,498.45,0
KOL-2030230,Nidhi Rattan,University of Calcutta,58.81,83.3,6.4,18.0,72.23,64.57,0.7,373.46,0
KOL-2030231,Theodore Krishnan,St. Xavier's College,80.58,64.26,0.0,24.1,100.0,49.88,1.23,0.0,1
KOL-2030232,Ekantika Mutti,University of Calcutta,100.0,24.57,6.6,2.0,60.0,54.03,3.91,662.76,1
KOL-2030233,Lakshit Iyengar,St. Xavier's College,88.43,42.62,7.6,21.7,56.72,59.94,2.03,675.35,0
KOL-2030234,Kevin Sibal,St. Xavier's College,45.0,100.0,4.2,62.2,80.89,62.43,0.45,187.56,0
KOL-2030235,Saumya Chhabra,St. Xavier's College,96.75,79.1,0.4,46.2,39.54,61.43,1.21,34.53,1
KOL-2030236,Upasna Bhasin,St. Xavier's College,87.9,63.01,8.4,2.0,45.01,69.63,1.37,740.74,0
KOL-2030237,Pallavi Narain,Presidency University,100.0,35.03,0.0,2.0,78.12,44.01,2.78,0.0,1
KOL-2030238,Darsh Bajwa,St. Xavier's College,66.5,86.36,3.4,40.1,70.7,61.88,0.76,229.21,0
KOL-2030239,Mason Dara,Presidency University,66.34,71.77,7.0,15.2,0.0,63.69,0.91,466.95,0
KOL-2030240,Wriddhish Vyas,St. Xavier's College,90.41,70.6,4.9,20.9,70.0,65.95,1.26,446.54,0
KOL-2030241,Sai Vyas,Presidency University,71.24,100.0,0.0,39.1,36.51,61.37,0.71,0.0,1
KOL-2030242,Zaitra Arya,Presidency University,35.21,27.65,1.8,41.6,48.09,25.44,1.23,62.8,1
KOL-2030243,Bakhshi Deol,University of Calcutta,66.02,58.22,9.2,52.1,53.51,62.82,1.11,607.79,0
KOL-2030244,Agastya Purohit,University of Calcutta,80.82,37.87,4.9,48.4,46.25,49.89,2.08,395.82,0
KOL-2030245,Hema Upadhyay,Jadavpur University,71.9,54.91,9.2,53.5,47.18,63.2,1.29,659.84,0
KOL-2030246,Sudiksha Sandal,University of Calcutta,97.88,25.97,0.4,34.7,60.71,40.65,3.63,41.14,1
KOL-2030247,Manan Rajagopal,University of Calcutta,63.16,55.87,5.3,63.3,50.38,52.75,1.11,337.6,0
KOL-2030248,Sai Sood,St. Xavier's College,100.0,100.0,6.2,85.2,54.2,83.24,0.99,617.87,0
KOL-2030249,Utkarsh Mital,Jadavpur University,58.43,36.92,4.4,42.5,64.02,41.78,1.54,258.62,0
KOL-2030250,Samaksh Kapoor,University of Calcutta,72.93,100.0,6.2,58.1,63.82,75.1,0.72,449.99,0
KOL-2030251,Sudiksha Narayan,University of Calcutta,30.09,100.0,2.1,19.6,64.91,53.61,0.3,64.36,0
KOL-2030252,Vidhi Mahajan,Presidency University,84.89,100.0,9.3,14.7,79.37,85.29,0.84,785.46,0
KOL-2030253,Yamini Roy,Jadavpur University,66.97,34.37,0.0,34.2,40.88,33.84,1.89,0.0,1
KOL-2030254,Reyansh Sood,Jadavpur University,63.82,73.64,8.8,2.0,45.51,67.43,0.85,560.71,0
KOL-2030255,Pooja Pandey,Jadavpur University,76.88,95.9,7.0,37.4,66.07,76.5,0.79,540.82,0
KOL-2030256,Jackson Comar,Presidency University,37.67,60.62,4.9,46.5,41.51,45.98,0.61,183.42,0
KOL-2030257,Yatin Sabharwal,Jadavpur University,64.84,100.0,1.1,64.3,91.69,61.88,0.64,73.44,1
KOL-2030258,Chavvi Bera,Jadavpur University,55.04,79.36,4.7,13.5,46.82,58.29,0.68,257.74,0
KOL-2030259,Amol Panchal,Presidency University,90.54,55.96,3.8,51.7,56.55,57.6,1.59,340.24,0
KOL-2030260,Robert Rana,Jadavpur University,53.38,43.36,13.3,30.1,87.3,61.95,1.2,712.18,0
KOL-2030261,Zayan Varughese,Jadavpur University,65.96,75.32,4.4,2.0,28.96,59.25,0.86,287.5,0
KOL-2030262,Sathvik Krish,St. Xavier's College,60.65,100.0,3.2,83.8,50.47,64.99,0.6,192.39,0
KOL-2030263,Ekta Sha,University of Calcutta,81.14,80.77,2.2,49.4,93.85,61.38,0.99,179.23,0
KOL-2030264,Ishaan Sodhi,Jadavpur University,62.53,58.09,9.7,56.4,88.95,62.72,1.06,604.72,0
KOL-2030265,Turvi Bawa,Presidency University,70.87,76.87,7.7,28.8,87.37,68.61,0.91,548.89,0
KOL-2030266,Rachita Sanghvi,St. Xavier's College,17.06,89.74,0.0,56.5,78.03,41.01,0.19,0.0,1
KOL-2030267,Anita Lala,University of Calcutta,81.96,95.77,2.3,54.8,83.26,67.75,0.85,185.67,0
KOL-2030268,Henry Shan,University of Calcutta,45.67,76.44,0.6,9.9,67.18,45.64,0.59,28.99,1
KOL-2030269,Yatan Jhaveri,St. Xavier's College,95.19,55.31,3.5,40.3,42.76,58.25,1.69,336.1,0
KOL-2030270,George Sarraf,Presidency University,94.55,49.63,8.1,50.2,29.05,65.66,1.87,769.55,0
KOL-2030271,Januja Pandit,University of Calcutta,81.49,76.84,3.5,11.5,86.92,62.69,1.05,285.51,0
KOL-2030272,Lavanya Sen,University of Calcutta,50.57,77.81,1.4,11.3,52.49,49.29,0.64,70.8,1
KOL-2030273,Benjamin Sarna,University of Calcutta,49.93,87.58,3.6,66.3,42.91,57.73,0.56,179.83,0
KOL-2030274,Arunima Ganguly,Jadavpur University,73.27,100.0,5.9,115.4,66.64,74.54,0.73,429.27,0
KOL-2030275,Sai Kalita,Jadavpur University,22.58,76.98,4.6,24.8,57.26,47.4,0.29,103.66,0
KOL-2030276,Ronith Ramanathan,St. Xavier's College,66.04,100.0,2.7,39.2,51.92,65.6,0.65,178.44,0
KOL-2030277,Advika Khatri,St. Xavier's College,73.89,57.16,0.0,41.1,53.81,45.03,1.27,0.0,1
KOL-2030278,Pratyush Vaidya,Presidency University,43.99,100.0,7.0,70.8,82.94,68.19,0.44,307.84,0
KOL-2030279,Girindra Walla,Presidency University,44.87,100.0,0.8,28.3,74.14,55.08,0.44,33.8,1
KOL-2030280,Harinakshi Sagar,St. Xavier's College,82.59,53.79,1.9,98.4,59.21,50.31,1.51,154.92,0
KOL-2030281,Anusha Sandhu,Presidency University,54.3,71.85,4.7,34.6,67.63,55.09,0.75,254.84,0
KOL-2030282,Laksh Manne,University of Calcutta,56.91,66.21,1.7,42.4,48.63,47.27,0.85,98.6,0
KOL-2030283,Arunima Mall,University of Calcutta,37.89,67.74,5.5,81.5,69.39,50.26,0.55,208.56,0
KOL-2030284,Warda Halder,Presidency University,40.09,30.8,0.0,82.0,65.76,24.35,1.26,0.0,1
KOL-2030285,Ayushman Kuruvilla,Presidency University,48.88,41.03,1.9,67.9,59.4,35.08,1.16,91.29,1
KOL-2030286,Chaman Dada,St. Xavier's College,100.0,33.08,1.9,67.8,68.3,47.37,2.93,193.21,0
KOL-2030287,Harinakshi Luthra,St. Xavier's College,42.91,37.93,0.8,35.2,63.82,29.82,1.1,35.5,1
KOL-2030288,Ishani Dugar,Presidency University,69.14,35.58,5.0,67.0,56.74,45.74,1.89,347.48,0
